170078.0788,2544518.156
170078.1564,2544518.152
170078.2339,2544518.148
170078.3114,2544518.144
170078.3889,2544518.14
170078.4664,2544518.136
170078.5439,2544518.132
170078.6214,2544518.128
170077.2981,2544518.12
170077.3756,2544518.116
170077.4532,2544518.112
170077.5307,2544518.108
170077.6082,2544518.104
170077.6857,2544518.099
170077.7632,2544518.095
170077.8407,2544518.091
170077.9182,2544518.087
170077.9957,2544518.083
170078.0732,2544518.079
170078.1508,2544518.075
170078.2283,2544518.071
170078.3058,2544518.067
170078.3833,2544518.063
170078.4608,2544518.058
170078.5383,2544518.054
170078.6158,2544518.05
170078.6933,2544518.046
170078.7709,2544518.042
170078.8484,2544518.038
170078.9259,2544518.034
170079.0034,2544518.03
170079.0809,2544518.026
170079.1584,2544518.022
170079.2359,2544518.018
170079.3134,2544518.013
170079.3909,2544518.009
170079.4685,2544518.005
170079.546,2544518.001
170079.6235,2544517.997
170079.701,2544517.993
170079.7785,2544517.989
170079.856,2544517.985
170079.9335,2544517.981
170080.011,2544517.977
170080.0885,2544517.972
170080.1661,2544517.968
170080.2436,2544517.964
170080.3211,2544517.96
170080.3986,2544517.956
170080.4761,2544517.952
170079.9279,2544517.903
170080.0054,2544517.899
170080.0829,2544517.895
170080.1605,2544517.891
170080.238,2544517.887
170080.3155,2544517.883
170080.393,2544517.879
170080.4705,2544517.875
170080.548,2544517.87
170080.6255,2544517.866
170080.703,2544517.862
170080.7805,2544517.858
170080.8581,2544517.854
170080.9356,2544517.85
170081.0131,2544517.846
170081.0906,2544517.842
170081.1681,2544517.838
170081.2456,2544517.834
170081.3231,2544517.829
170081.4006,2544517.825
170081.4781,2544517.821
170081.5557,2544517.817
170081.6332,2544517.813
170081.7107,2544517.809
170081.7882,2544517.805
170081.4725,2544517.744
170081.5501,2544517.74
170081.6276,2544517.736
170081.7051,2544517.732
170081.7826,2544517.727
170081.8601,2544517.723
170081.9376,2544517.719
170082.0151,2544517.715
170082.0926,2544517.711
170082.1701,2544517.707
170082.2477,2544517.703
170082.3252,2544517.699
169985.2785,2544519.56
169985.356,2544519.556
169985.4335,2544519.552
169985.511,2544519.548
169985.5885,2544519.544
169985.6661,2544519.54
169985.7436,2544519.536
169985.8211,2544519.532
169985.8986,2544519.528
169985.9761,2544519.524
169986.0536,2544519.519
169986.1311,2544519.515
169986.2086,2544519.511
169986.2861,2544519.507
169986.3637,2544519.503
169986.4412,2544519.499
169986.5187,2544519.495
169986.5962,2544519.491
169986.6737,2544519.487
169986.7512,2544519.483
169986.8287,2544519.479
169986.9062,2544519.474
169986.9837,2544519.47
169987.0613,2544519.466
169987.1388,2544519.462
169987.2163,2544519.458
169987.2938,2544519.454
169987.3713,2544519.45
169987.4488,2544519.446
169987.5263,2544519.442
169987.6038,2544519.438
169987.6813,2544519.433
169987.7589,2544519.429
169987.8364,2544519.425
169987.9139,2544519.421
169987.9914,2544519.417
169988.0689,2544519.413
169988.1464,2544519.409
169988.2239,2544519.405
169988.3014,2544519.401
169988.3789,2544519.397
169988.4565,2544519.393
169988.534,2544519.388
169988.6115,2544519.384
169988.689,2544519.38
169988.7665,2544519.376
169988.844,2544519.372
169988.9215,2544519.368
169988.999,2544519.364
169989.0765,2544519.36
169989.1541,2544519.356
169989.2316,2544519.352
169989.3091,2544519.347
169989.3866,2544519.343
169989.4641,2544519.339
169989.5416,2544519.335
169989.6191,2544519.331
169984.8853,2544519.503
169984.9629,2544519.499
169985.0404,2544519.495
169985.1179,2544519.491
169985.1954,2544519.487
169989.691,2544519.25
169989.7685,2544519.245
169989.8461,2544519.241
169989.9236,2544519.237
169990.0011,2544519.233
169990.0786,2544519.229
169990.1561,2544519.225
169990.2336,2544519.221
169990.3111,2544519.217
169990.3886,2544519.213
169990.4661,2544519.209
169990.5437,2544519.204
169990.6212,2544519.2
169990.6987,2544519.196
169990.7762,2544519.192
169990.8537,2544519.188
169990.9312,2544519.184
169991.0087,2544519.18
169991.0862,2544519.176
169991.1638,2544519.172
169991.2413,2544519.168
169991.3188,2544519.164
169991.3963,2544519.159
169991.4738,2544519.155
169991.5513,2544519.151
169991.6288,2544519.147
169991.7063,2544519.143
169991.7838,2544519.139
169991.8614,2544519.135
169991.9389,2544519.131
169992.0164,2544519.127
169992.0939,2544519.123
169992.1714,2544519.118
169992.2489,2544519.114
169992.3264,2544519.11
169992.4039,2544519.106
169992.4814,2544519.102
169992.559,2544519.098
169992.6365,2544519.094
169992.714,2544519.09
169992.7915,2544519.086
169992.869,2544519.082
169992.9465,2544519.078
169993.024,2544519.073
169993.1015,2544519.069
169993.179,2544519.065
169993.2566,2544519.061
169993.3341,2544519.057
169993.4116,2544519.053
169993.4891,2544519.049
169993.5666,2544519.045
169993.6441,2544519.041
169993.7216,2544519.037
169993.7991,2544519.032
169993.8766,2544519.028
169993.9542,2544519.024
169994.0317,2544519.02
169994.1092,2544519.016
169994.1867,2544519.012
169994.2642,2544519.008
169994.3417,2544519.004
169994.4192,2544519
169994.4967,2544518.996
169994.5742,2544518.992
169994.6518,2544518.987
169994.7293,2544518.983
169994.8068,2544518.979
169994.8843,2544518.975
169994.9618,2544518.971
169995.0393,2544518.967
169995.1168,2544518.963
169995.1943,2544518.959
169995.2718,2544518.955
169995.3494,2544518.951
169995.4269,2544518.946
169995.5044,2544518.942
169995.5819,2544518.938
169995.6594,2544518.934
169995.7369,2544518.93
169995.8144,2544518.926
169995.8919,2544518.922
169995.9694,2544518.918
169996.047,2544518.914
169996.1245,2544518.91
169996.202,2544518.906
169996.2795,2544518.901
169996.357,2544518.897
169996.4345,2544518.893
169996.512,2544518.889
169996.5895,2544518.885
169996.667,2544518.881
169996.7446,2544518.877
169996.8221,2544518.873
169996.8996,2544518.869
169996.9771,2544518.865
169997.0546,2544518.86
169997.1321,2544518.856
169997.2096,2544518.852
169997.2871,2544518.848
169997.3646,2544518.844
169997.4422,2544518.84
169997.5197,2544518.836
169997.5972,2544518.832
169997.6747,2544518.828
169997.7522,2544518.824
169997.8297,2544518.82
169997.9072,2544518.815
169997.9847,2544518.811
169998.0622,2544518.807
169998.1398,2544518.803
169998.2173,2544518.799
169998.2948,2544518.795
169998.3723,2544518.791
169998.4498,2544518.787
169998.5273,2544518.783
169998.6048,2544518.779
169998.6823,2544518.774
169998.7598,2544518.77
169998.8374,2544518.766
169998.9149,2544518.762
169999.3024,2544518.742
169999.3799,2544518.738
169999.4574,2544518.734
169999.535,2544518.729
169999.6125,2544518.725
169999.69,2544518.721
169999.7675,2544518.717
169999.845,2544518.713
169999.9225,2544518.709
170000,2544518.705
170000.0775,2544518.701
170000.155,2544518.697
170000.2326,2544518.693
170000.3101,2544518.688
170000.3876,2544518.684
170000.4651,2544518.68
170000.5426,2544518.676
170000.6201,2544518.672
170000.6976,2544518.668
170000.7751,2544518.664
170000.8526,2544518.66
170000.9302,2544518.656
170001.0077,2544518.652
170001.0852,2544518.648
170001.1627,2544518.643
170001.2402,2544518.639
170001.3177,2544518.635
170001.3952,2544518.631
170001.4727,2544518.627
170001.5502,2544518.623
170001.6278,2544518.619
170001.7053,2544518.615
170001.7828,2544518.611
170002.2479,2544518.586
170002.3254,2544518.582
170002.4029,2544518.578
170002.4804,2544518.574
170002.5579,2544518.57
170002.8679,2544518.553
170002.9455,2544518.549
170003.023,2544518.545
170003.488,2544518.521
170003.5655,2544518.516
170003.6431,2544518.512
170003.7206,2544518.508
170003.7981,2544518.504
170004.5732,2544518.463
170004.6507,2544518.459
170004.7282,2544518.455
170004.8057,2544518.451
170004.8832,2544518.447
170004.9607,2544518.443
170005.3483,2544518.422
170005.4258,2544518.418
170005.5033,2544518.414
169984.8797,2544519.426
169998.9868,2544518.681
169999.0643,2544518.677
169999.1418,2544518.672
169999.2193,2544518.668
170001.7772,2544518.533
170001.8547,2544518.529
170001.9322,2544518.525
170002.0097,2544518.521
170002.0872,2544518.517
170002.1647,2544518.513
170002.2423,2544518.509
170002.6298,2544518.488
170002.7073,2544518.484
170002.7848,2544518.48
170003.0174,2544518.468
170003.0949,2544518.464
170003.1724,2544518.459
170003.2499,2544518.455
170003.3274,2544518.451
170003.4049,2544518.447
170003.4824,2544518.443
170003.87,2544518.423
170003.9475,2544518.419
170004.025,2544518.414
170004.1025,2544518.41
170004.18,2544518.406
170004.2575,2544518.402
170004.3351,2544518.398
170004.4126,2544518.394
170004.4901,2544518.39
170004.5676,2544518.386
170004.9551,2544518.365
170005.0327,2544518.361
170005.1102,2544518.357
170005.1877,2544518.353
170005.2652,2544518.349
170005.3427,2544518.345
170005.4977,2544518.337
170005.5752,2544518.333
170005.6527,2544518.328
170005.7303,2544518.324
170005.8078,2544518.32
170005.8853,2544518.316
170005.9628,2544518.312
170006.0403,2544518.308
170006.1178,2544518.304
170006.1953,2544518.3
170006.2728,2544518.296
170006.3503,2544518.292
170006.4279,2544518.287
170006.5054,2544518.283
170006.5829,2544518.279
170006.6604,2544518.275
170006.7379,2544518.271
170006.8154,2544518.267
170006.8929,2544518.263
170006.9704,2544518.259
170007.0479,2544518.255
170007.1255,2544518.251
170007.203,2544518.247
170007.2805,2544518.242
170007.358,2544518.238
170007.4355,2544518.234
170007.513,2544518.23
170007.5905,2544518.226
170007.668,2544518.222
170007.7455,2544518.218
170007.8231,2544518.214
170007.9006,2544518.21
170007.9781,2544518.206
170008.0556,2544518.201
170008.1331,2544518.197
170008.2106,2544518.193
170008.2881,2544518.189
170008.3656,2544518.185
170008.4431,2544518.181
170008.5207,2544518.177
170008.5982,2544518.173
170008.6757,2544518.169
170008.7532,2544518.165
170008.8307,2544518.161
170008.9082,2544518.156
170008.9857,2544518.152
170009.0632,2544518.148
170009.1407,2544518.144
170009.2183,2544518.14
170009.2958,2544518.136
170009.3733,2544518.132
170009.4508,2544518.128
170009.5283,2544518.124
170009.6058,2544518.12
170009.6833,2544518.115
170009.7608,2544518.111
170009.8383,2544518.107
170009.9159,2544518.103
170009.9934,2544518.099
170010.0709,2544518.095
170010.1484,2544518.091
170010.2259,2544518.087
170010.3034,2544518.083
170010.3809,2544518.079
170010.4584,2544518.075
170010.5359,2544518.07
170010.6135,2544518.066
170010.691,2544518.062
170010.7685,2544518.058
170010.846,2544518.054
170010.9235,2544518.05
170011.001,2544518.046
170011.0785,2544518.042
170011.156,2544518.038
170011.2335,2544518.034
170011.3111,2544518.029
170011.3886,2544518.025
170011.4661,2544518.021
170011.5436,2544518.017
170011.6211,2544518.013
170011.6986,2544518.009
170011.7761,2544518.005
170011.8536,2544518.001
170011.9311,2544517.997
170012.0087,2544517.993
170012.0862,2544517.988
170012.1637,2544517.984
170012.2412,2544517.98
170012.3187,2544517.976
170012.3962,2544517.972
170012.4737,2544517.968
170012.5512,2544517.964
170012.6288,2544517.96
170012.7063,2544517.956
170012.7838,2544517.952
170012.8613,2544517.948
170012.9388,2544517.943
170013.0163,2544517.939
170013.0938,2544517.935
170013.1713,2544517.931
170013.2488,2544517.927
170013.3264,2544517.923
170013.4039,2544517.919
170013.4814,2544517.915
170013.5589,2544517.911
170013.6364,2544517.907
170013.7139,2544517.902
170013.7914,2544517.898
170013.8689,2544517.894
170013.9464,2544517.89
170014.024,2544517.886
170014.1015,2544517.882
170014.179,2544517.878
170014.2565,2544517.874
170014.334,2544517.87
170014.4115,2544517.866
170014.489,2544517.862
170014.5665,2544517.857
170014.644,2544517.853
170014.7216,2544517.849
170014.7991,2544517.845
170014.8766,2544517.841
170014.9541,2544517.837
170015.0316,2544517.833
170015.1091,2544517.829
170015.1866,2544517.825
170015.2641,2544517.821
170015.3416,2544517.816
170015.4192,2544517.812
170015.4967,2544517.808
170015.5742,2544517.804
170015.6517,2544517.8
170015.7292,2544517.796
170015.8067,2544517.792
170015.8842,2544517.788
170015.9617,2544517.784
170016.0392,2544517.78
170016.1168,2544517.776
170016.1943,2544517.771
170016.2718,2544517.767
170016.3493,2544517.763
170016.4268,2544517.759
170016.5043,2544517.755
170016.5818,2544517.751
170016.6593,2544517.747
170016.7368,2544517.743
170016.8144,2544517.739
170016.8919,2544517.735
170016.9694,2544517.73
170017.0469,2544517.726
170017.1244,2544517.722
170017.2019,2544517.718
170017.2794,2544517.714
170017.3569,2544517.71
170017.4344,2544517.706
170017.512,2544517.702
170017.5895,2544517.698
170017.667,2544517.694
170017.7445,2544517.69
170017.822,2544517.685
170017.8995,2544517.681
170017.977,2544517.677
170018.0545,2544517.673
170018.132,2544517.669
170018.2096,2544517.665
170018.2871,2544517.661
170018.3646,2544517.657
170018.4421,2544517.653
170018.5196,2544517.649
170018.5971,2544517.644
170018.6746,2544517.64
170018.7521,2544517.636
170018.8296,2544517.632
170018.9072,2544517.628
170018.9847,2544517.624
170019.0622,2544517.62
170019.1397,2544517.616
170019.2172,2544517.612
170019.2947,2544517.608
170019.3722,2544517.604
170019.4497,2544517.599
170019.5272,2544517.595
170019.6048,2544517.591
170019.6823,2544517.587
170019.7598,2544517.583
170019.8373,2544517.579
170019.9148,2544517.575
170019.9923,2544517.571
170020.0698,2544517.567
170020.1473,2544517.563
170020.2248,2544517.558
170020.3024,2544517.554
170020.3799,2544517.55
170020.4574,2544517.546
170020.5349,2544517.542
170020.6124,2544517.538
170020.6899,2544517.534
170020.7674,2544517.53
170020.8449,2544517.526
170020.9224,2544517.522
170021,2544517.518
170021.0775,2544517.513
170021.155,2544517.509
170021.2325,2544517.505
170021.31,2544517.501
170021.3875,2544517.497
170021.465,2544517.493
170021.5425,2544517.489
170021.62,2544517.485
170021.6976,2544517.481
170021.7751,2544517.477
170021.8526,2544517.472
170021.9301,2544517.468
170022.0076,2544517.464
170022.0851,2544517.46
170022.1626,2544517.456
170022.2401,2544517.452
170022.3176,2544517.448
170022.3952,2544517.444
170022.4727,2544517.44
170022.5502,2544517.436
170022.6277,2544517.432
170022.7052,2544517.427
170022.7827,2544517.423
170022.8602,2544517.419
170022.9377,2544517.415
170023.0152,2544517.411
170023.0928,2544517.407
170023.1703,2544517.403
170023.2478,2544517.399
170023.3253,2544517.395
170023.4028,2544517.391
170023.4803,2544517.386
170024.7205,2544517.321
170024.798,2544517.317
170024.8755,2544517.313
170024.953,2544517.309
170025.0305,2544517.305
170025.1081,2544517.3
170025.1856,2544517.296
170025.2631,2544517.292
170025.3406,2544517.288
169984.8741,2544519.349
170023.5522,2544517.305
170023.6297,2544517.301
170023.7073,2544517.297
170023.7848,2544517.293
170023.8623,2544517.289
170023.9398,2544517.284
170024.0173,2544517.28
170024.0948,2544517.276
170024.1723,2544517.272
170024.2498,2544517.268
170024.3273,2544517.264
170024.4049,2544517.26
170024.4824,2544517.256
170024.5599,2544517.252
170024.6374,2544517.248
170025.4125,2544517.207
170025.49,2544517.203
170025.5675,2544517.198
170025.645,2544517.194
170025.7225,2544517.19
170025.8001,2544517.186
170025.8776,2544517.182
170025.9551,2544517.178
170026.0326,2544517.174
170026.1101,2544517.17
170026.1876,2544517.166
170026.2651,2544517.162
170026.3426,2544517.157
170026.4201,2544517.153
170026.4977,2544517.149
170026.5752,2544517.145
170026.6527,2544517.141
170026.7302,2544517.137
170026.8077,2544517.133
170026.8852,2544517.129
170026.9627,2544517.125
170027.0402,2544517.121
170027.1177,2544517.117
170027.1953,2544517.112
170027.2728,2544517.108
170027.3503,2544517.104
170027.4278,2544517.1
170027.5053,2544517.096
170027.5828,2544517.092
170027.6603,2544517.088
170027.7378,2544517.084
170027.8153,2544517.08
170027.8929,2544517.076
170027.9704,2544517.071
170028.0479,2544517.067
170028.1254,2544517.063
170028.2029,2544517.059
170028.2804,2544517.055
170028.3579,2544517.051
170028.4354,2544517.047
170028.5129,2544517.043
170028.5905,2544517.039
170028.668,2544517.035
170028.7455,2544517.031
170028.823,2544517.026
170028.9005,2544517.022
170028.978,2544517.018
170029.0555,2544517.014
170029.133,2544517.01
170029.2105,2544517.006
170029.2881,2544517.002
170029.3656,2544516.998
170029.4431,2544516.994
170029.5206,2544516.99
170029.5981,2544516.985
170029.6756,2544516.981
170029.7531,2544516.977
170029.8306,2544516.973
170029.9081,2544516.969
170029.9857,2544516.965
170030.0632,2544516.961
170030.1407,2544516.957
170030.2182,2544516.953
170030.2957,2544516.949
170030.3732,2544516.945
170030.4507,2544516.94
170030.5282,2544516.936
170030.6057,2544516.932
170030.6833,2544516.928
170030.7608,2544516.924
170030.8383,2544516.92
170030.9158,2544516.916
170030.9933,2544516.912
170031.0708,2544516.908
170031.1483,2544516.904
170031.2258,2544516.899
170031.3033,2544516.895
170031.3809,2544516.891
170031.4584,2544516.887
170031.5359,2544516.883
170031.6134,2544516.879
170031.6909,2544516.875
170031.7684,2544516.871
170031.8459,2544516.867
170031.9234,2544516.863
170032.0009,2544516.859
170032.0785,2544516.854
170032.156,2544516.85
170032.2335,2544516.846
170032.311,2544516.842
170032.3885,2544516.838
170032.466,2544516.834
170032.5435,2544516.83
170032.621,2544516.826
170032.6985,2544516.822
170032.7761,2544516.818
170032.8536,2544516.813
170032.9311,2544516.809
170033.0086,2544516.805
170033.0861,2544516.801
170033.1636,2544516.797
170033.2411,2544516.793
170033.3186,2544516.789
170033.3961,2544516.785
170033.4737,2544516.781
170033.5512,2544516.777
170033.6287,2544516.773
170033.7062,2544516.768
170033.7837,2544516.764
170033.8612,2544516.76
170033.9387,2544516.756
170034.0162,2544516.752
170034.0938,2544516.748
170034.1713,2544516.744
170034.2488,2544516.74
170034.3263,2544516.736
170034.4038,2544516.732
169984.8685,2544519.271
170034.4757,2544516.65
170034.5532,2544516.646
170034.6307,2544516.642
170034.7082,2544516.638
170034.7858,2544516.634
170034.8633,2544516.63
170034.9408,2544516.625
170035.0183,2544516.621
170035.0958,2544516.617
170035.1733,2544516.613
170035.2508,2544516.609
170035.3283,2544516.605
170035.4058,2544516.601
170035.4834,2544516.597
170035.5609,2544516.593
170035.6384,2544516.589
170035.7159,2544516.584
170035.7934,2544516.58
170035.8709,2544516.576
170035.9484,2544516.572
170036.0259,2544516.568
170036.1034,2544516.564
170036.181,2544516.56
170036.2585,2544516.556
170036.336,2544516.552
170036.4135,2544516.548
170036.491,2544516.544
170036.5685,2544516.539
170036.646,2544516.535
170036.7235,2544516.531
170036.801,2544516.527
170036.8786,2544516.523
170036.9561,2544516.519
170037.0336,2544516.515
170037.1111,2544516.511
170037.1886,2544516.507
170037.2661,2544516.503
170037.3436,2544516.498
170037.4211,2544516.494
170037.4986,2544516.49
170037.5762,2544516.486
170037.6537,2544516.482
170037.7312,2544516.478
170037.8087,2544516.474
170037.8862,2544516.47
170037.9637,2544516.466
170038.0412,2544516.462
170038.1187,2544516.458
170038.1962,2544516.453
170038.2738,2544516.449
170038.3513,2544516.445
170038.4288,2544516.441
170038.5063,2544516.437
170038.5838,2544516.433
170038.6613,2544516.429
170038.7388,2544516.425
170038.8163,2544516.421
170038.8938,2544516.417
170038.9714,2544516.412
170039.0489,2544516.408
170039.1264,2544516.404
170039.2039,2544516.4
170039.2814,2544516.396
170039.3589,2544516.392
170039.4364,2544516.388
170039.5139,2544516.384
170039.5914,2544516.38
170039.669,2544516.376
170039.7465,2544516.372
170039.824,2544516.367
170039.9015,2544516.363
170039.979,2544516.359
170040.0565,2544516.355
170040.134,2544516.351
170040.2115,2544516.347
170040.289,2544516.343
170040.3666,2544516.339
170040.4441,2544516.335
170040.5216,2544516.331
170040.5991,2544516.326
170040.6766,2544516.322
170040.7541,2544516.318
170040.8316,2544516.314
170040.9091,2544516.31
170040.9866,2544516.306
170041.0642,2544516.302
170041.1417,2544516.298
170041.2192,2544516.294
170041.2967,2544516.29
170041.3742,2544516.286
170041.4517,2544516.281
170041.5292,2544516.277
170041.6067,2544516.273
170041.6842,2544516.269
170041.7618,2544516.265
170041.8393,2544516.261
170041.9168,2544516.257
170041.9943,2544516.253
170042.0718,2544516.249
170042.1493,2544516.245
170042.2268,2544516.24
170042.3043,2544516.236
170042.3818,2544516.232
170042.4594,2544516.228
170042.5369,2544516.224
170042.6144,2544516.22
169984.8629,2544519.194
170042.6863,2544516.138
170042.7638,2544516.134
170042.8413,2544516.13
170042.9188,2544516.126
170042.9963,2544516.122
170043.0738,2544516.118
170043.1514,2544516.114
170043.2289,2544516.11
170043.3064,2544516.106
170043.3839,2544516.102
170043.4614,2544516.097
170043.5389,2544516.093
170043.6164,2544516.089
170043.6939,2544516.085
170043.7714,2544516.081
170043.849,2544516.077
170043.9265,2544516.073
170044.004,2544516.069
170044.0815,2544516.065
170044.159,2544516.061
170044.2365,2544516.057
170044.314,2544516.052
170044.3915,2544516.048
170044.4691,2544516.044
170044.5466,2544516.04
170044.6241,2544516.036
170044.7016,2544516.032
170044.7791,2544516.028
170044.8566,2544516.024
170044.9341,2544516.02
170045.0116,2544516.016
170045.0891,2544516.011
170045.1667,2544516.007
170045.2442,2544516.003
170045.3217,2544515.999
170045.3992,2544515.995
170045.4767,2544515.991
170045.5542,2544515.987
170045.6317,2544515.983
170045.7092,2544515.979
170045.7867,2544515.975
170045.8643,2544515.971
170045.9418,2544515.966
170046.0193,2544515.962
170046.0968,2544515.958
170046.1743,2544515.954
170046.2518,2544515.95
170046.3293,2544515.946
170046.4068,2544515.942
170046.4843,2544515.938
170046.5619,2544515.934
170046.6394,2544515.93
170046.7169,2544515.925
170046.7944,2544515.921
170046.8719,2544515.917
170046.9494,2544515.913
170047.0269,2544515.909
170047.1044,2544515.905
170047.1819,2544515.901
170047.2595,2544515.897
170047.337,2544515.893
170047.4145,2544515.889
170047.492,2544515.885
170047.5695,2544515.88
170047.647,2544515.876
170047.7245,2544515.872
170047.802,2544515.868
170047.8795,2544515.864
170047.9571,2544515.86
170048.0346,2544515.856
170048.1121,2544515.852
170048.1896,2544515.848
170048.2671,2544515.844
170048.3446,2544515.839
170048.4221,2544515.835
170048.4996,2544515.831
170048.5771,2544515.827
170048.6547,2544515.823
170048.7322,2544515.819
170048.8097,2544515.815
170048.8872,2544515.811
170048.9647,2544515.807
170049.0422,2544515.803
170049.1197,2544515.798
170049.1972,2544515.794
170049.2747,2544515.79
170049.3523,2544515.786
170049.4298,2544515.782
170049.5073,2544515.778
170049.5848,2544515.774
170049.6623,2544515.77
170049.7398,2544515.766
170049.8173,2544515.762
170049.8948,2544515.758
170049.9723,2544515.753
170050.0499,2544515.749
170050.1274,2544515.745
170050.2049,2544515.741
170050.2824,2544515.737
170050.3599,2544515.733
170050.4374,2544515.729
170050.5149,2544515.725
170050.5924,2544515.721
170050.6699,2544515.717
170050.7475,2544515.712
170050.825,2544515.708
170050.9025,2544515.704
170050.98,2544515.7
170051.0575,2544515.696
170051.135,2544515.692
170051.2125,2544515.688
170051.29,2544515.684
170051.3675,2544515.68
170051.4451,2544515.676
170051.5226,2544515.672
170051.6001,2544515.667
170051.6776,2544515.663
170051.7551,2544515.659
170051.8326,2544515.655
170051.9101,2544515.651
170051.9876,2544515.647
170052.0651,2544515.643
170052.1427,2544515.639
170052.2202,2544515.635
170052.2977,2544515.631
170052.3752,2544515.626
170052.4527,2544515.622
170052.5302,2544515.618
170052.6077,2544515.614
169984.7798,2544519.12
169985.2449,2544519.096
169985.3224,2544519.092
169985.3999,2544519.087
169985.4774,2544519.083
169985.5549,2544519.079
169985.6325,2544519.075
169985.71,2544519.071
169985.7875,2544519.067
169985.865,2544519.063
169985.9425,2544519.059
169986.02,2544519.055
169986.0975,2544519.051
169986.175,2544519.047
169986.2525,2544519.042
169986.3301,2544519.038
169986.4076,2544519.034
169986.4851,2544519.03
169986.5626,2544519.026
169986.6401,2544519.022
169986.7176,2544519.018
169986.7951,2544519.014
169986.8726,2544519.01
169986.9501,2544519.006
169987.0277,2544519.001
169987.1052,2544518.997
169987.1827,2544518.993
169987.2602,2544518.989
169987.3377,2544518.985
169987.4152,2544518.981
169987.4927,2544518.977
169987.5702,2544518.973
169987.6477,2544518.969
169987.7253,2544518.965
169987.8028,2544518.961
169987.8803,2544518.956
169987.9578,2544518.952
169988.0353,2544518.948
169988.1128,2544518.944
169988.1903,2544518.94
169988.2678,2544518.936
169988.3453,2544518.932
169988.4229,2544518.928
169988.5004,2544518.924
169988.5779,2544518.92
169988.6554,2544518.915
169988.7329,2544518.911
169988.8104,2544518.907
169988.8879,2544518.903
169988.9654,2544518.899
169989.0429,2544518.895
169989.1205,2544518.891
169998.9644,2544518.371
169999.0419,2544518.367
169999.1194,2544518.363
169999.1969,2544518.358
169999.2744,2544518.354
169999.3519,2544518.35
169999.4294,2544518.346
169999.507,2544518.342
169999.5845,2544518.338
169999.662,2544518.334
169999.7395,2544518.33
169999.817,2544518.326
169999.8945,2544518.322
169999.972,2544518.318
170000.0495,2544518.313
170000.127,2544518.309
170000.2046,2544518.305
170000.2821,2544518.301
170000.3596,2544518.297
170000.4371,2544518.293
170000.5146,2544518.289
